O3,RH,WSP,TMP
27.0,72.4,2.4,14.3
32.1,69.5,2.3,14.3
29.5,68.6,2.5,14.7
27.7,66.0,3.36313593944479,14.6
30.7,60.8,2.2,15.1
31.2,58.8,2.0,15.0
30.1,60.1,1.8,15.3
26.9,60.6,2.0,15.7
24.9,57.7,2.1,15.2
27.8,56.6,2.1,15.2
23.9,66.3,2.2,15.4
22.9,69.4,1.8,14.7
25.3,68.4,1.9,15.2
27.3,64.7,2.3,16.2
20.0,67.4,2.4,15.2
22.7,69.9,2.2,15.2
20.0,69.6,1.9,14.2
17.8,68.3,1.7,14.3
21.0,70.8,1.9,14.6
26.0,70.7,1.8,14.6
26.9,70.3,1.9,14.9
22.9,68.6,2.1,14.7
18.6,73.2,2.4,14.1
17.3,77.1,2.0,13.7
22.6,75.4,2.5,14.3
21.8,72.6,2.3,14.3
23.4,71.1,2.7,14.2
21.5,69.5,2.6,14.2
22.5,68.7,2.6,14.7
19.6,66.6,3.36313593944479,15.2
17.6,59.6,3.36313593944479,15.8
21.6,56.0,3.36313593944479,15.7
22.6,62.4,3.36313593944479,15.6
23.0,65.3,3.36313593944479,15.0
23.9,67.9,2.5,14.5
25.2,70.4,2.4,13.3
22.3,69.6,3.36313593944479,13.8
19.7,66.9,3.36313593944479,15.2
19.8,65.0,3.36313593944479,15.7
20.8,65.7,3.36313593944479,16.0
18.8,68.1,3.36313593944479,14.6
25.8,64.6,2.4,13.6
19.0,66.5,2.3,13.2
18.4,62.3,2.2,14.2
20.8,59.1,2.1,14.7
22.4,55.5,2.4,14.7
21.1,57.4,2.6,14.2
17.8,62.6,2.9,13.6
20.1,68.3,2.4,13.2
29.3,67.7,2.6,13.7
27.9,65.5,2.4,13.4
29.9,62.3,2.1,13.7
20.1,57.1,2.6,13.4
21.1,63.3,2.4,12.4
20.1,63.4,2.2,12.3
20.9,63.9,2.1,13.0
20.8,64.6,1.8,13.7
19.2,69.0,2.0,13.6
18.3,63.2,1.8,14.0
17.7,57.5,1.9,14.0
20.0,57.3,2.3,13.1
18.0,60.3,2.2,13.1
17.7,58.3,2.1,13.6
24.5,55.8,1.7,14.7
24.2,51.6,2.2,15.1
21.0,55.7,2.0,14.7
23.0,66.5,2.1,13.2
21.9,71.4,2.2,12.7
22.5,71.3,1.7,12.9
16.7,70.3,2.3,12.7
18.4,66.4,2.3,11.9
14.4,67.2,1.8,9.8
19.6,60.2,1.9,11.7
21.5,59.0,2.1,12.1
21.6,64.3,1.8,11.9
27.3,53.6,2.0,12.9
28.2,61.5,2.3,12.6
27.4,67.3,2.2,11.7
25.9,61.5,2.1,11.9
27.0,58.3,2.2,12.3
31.5,58.3,2.1,11.7
28.9,52.8,2.1,12.2
27.9,55.8,2.0,12.7
21.1,52.7,1.9,11.6
20.5,59.8,2.2,10.3
18.6,61.3,1.7,10.6
24.3,47.9,2.2,12.5
18.2,54.0,2.0,12.3
14.6,51.0,2.2,12.7
22.9,55.1,2.0,12.9
28.7,58.6,1.9,13.2
34.2,56.0,3.36313593944479,13.6
28.1,53.2,3.36313593944479,13.8
22.8,49.4,2.2,13.4
24.0,50.7,2.3,13.2
21.6,51.5,2.3,13.8
21.0,52.2,2.4,13.6
30.2,56.2,1.9,11.8
22.1,57.6,2.2,10.4
21.5,54.2,1.9,10.3
23.0,51.5,1.9,11.5
28.1,51.5,2.1,12.0
31.8,47.6,1.9,12.7
25.6,44.9,2.0,12.0
23.0,59.1,2.0,12.0
